date;region;cases
2020-06-15;AT-8;0
2020-06-15;AT-9;45
2020-06-16;AT-1;1
2020-06-16;AT-2;0
2020-06-16;AT-3;5
2020-06-16;AT-4;1
2020-06-16;AT-5;2
2020-06-16;AT-6;0
2020-06-16;AT-7;0
2020-06-16;AT-8;0
2020-06-16;AT-9;10
2020-06-17;AT-1;1
2020-06-17;AT-2;0
2020-06-17;AT-3;2
2020-06-17;AT-4;1
2020-06-17;AT-5;1
2020-06-17;AT-6;2
2020-06-17;AT-7;0
2020-06-17;AT-8;0
2020-06-17;AT-9;24
2020-06-18;AT-1;0
2020-06-18;AT-2;0
2020-06-18;AT-3;5
2020-06-18;AT-4;3
2020-06-18;AT-5;4
2020-06-18;AT-6;0
2020-06-18;AT-7;0
2020-06-18;AT-8;1
2020-06-18;AT-9;19
2020-06-19;AT-1;2
2020-06-19;AT-2;3
2020-06-19;AT-3;4
2020-06-19;AT-4;3
2020-06-19;AT-5;5
2020-06-19;AT-6;4
2020-06-19;AT-7;1
2020-06-19;AT-8;0
2020-06-19;AT-9;30
2020-06-20;AT-1;0
2020-06-20;AT-2;3
2020-06-20;AT-3;12
2020-06-20;AT-4;4
2020-06-20;AT-5;3
2020-06-20;AT-6;1
2020-06-20;AT-7;0
2020-06-20;AT-8;0
2020-06-20;AT-9;9
2020-06-21;AT-1;0
2020-06-21;AT-2;0
2020-06-21;AT-3;6
2020-06-21;AT-4;4
2020-06-21;AT-5;1
2020-06-21;AT-6;1
2020-06-21;AT-7;1
2020-06-21;AT-8;1
2020-06-21;AT-9;15
2020-06-22;AT-1;0
2020-06-22;AT-2;0
2020-06-22;AT-3;4
2020-06-22;AT-4;3
2020-06-22;AT-5;1
2020-06-22;AT-6;0
2020-06-22;AT-7;1
2020-06-22;AT-8;0
2020-06-22;AT-9;22
2020-06-23;AT-1;2
2020-06-23;AT-2;3
2020-06-23;AT-3;6
2020-06-23;AT-4;12
2020-06-23;AT-5;3
2020-06-23;AT-6;2
2020-06-23;AT-7;0
2020-06-23;AT-8;0
2020-06-23;AT-9;15
2020-06-24;AT-1;1
2020-06-24;AT-2;2
2020-06-24;AT-3;9
2020-06-24;AT-4;5
2020-06-24;AT-5;2
2020-06-24;AT-6;1
2020-06-24;AT-7;1
2020-06-24;AT-8;1
2020-06-24;AT-9;13
2020-06-25;AT-1;0
2020-06-25;AT-2;3
2020-06-25;AT-3;7
2020-06-25;AT-4;8
2020-06-25;AT-5;0
2020-06-25;AT-6;3
2020-06-25;AT-7;1
2020-06-25;AT-8;0
2020-06-25;AT-9;22
2020-06-26;AT-1;0
2020-06-26;AT-2;1
2020-06-26;AT-3;5
2020-06-26;AT-4;24
2020-06-26;AT-5;1
2020-06-26;AT-6;5
2020-06-26;AT-7;0
2020-06-26;AT-8;2
2020-06-26;AT-9;36
2020-06-27;AT-1;2
2020-06-27;AT-2;0
2020-06-27;AT-3;3
2020-06-27;AT-4;19
2020-06-27;AT-5;3
2020-06-27;AT-6;0
2020-06-27;AT-7;1
2020-06-27;AT-8;0
2020-06-27;AT-9;17
2020-06-28;AT-1;2
2020-06-28;AT-2;0
2020-06-28;AT-3;9
2020-06-28;AT-4;36
2020-06-28;AT-5;1
2020-06-28;AT-6;3
2020-06-28;AT-7;1
2020-06-28;AT-8;0
2020-06-28;AT-9;10
2020-06-29;AT-1;0
2020-06-29;AT-2;0
2020-06-29;AT-3;6
2020-06-29;AT-4;7
2020-06-29;AT-5;1
2020-06-29;AT-6;1
2020-06-29;AT-7;4
2020-06-29;AT-8;0
2020-06-29;AT-9;30
2020-06-30;AT-1;1
2020-06-30;AT-2;1
2020-06-30;AT-3;5
2020-06-30;AT-4;47
2020-06-30;AT-5;2
2020-06-30;AT-6;9
2020-06-30;AT-7;3
2020-06-30;AT-8;0
2020-06-30;AT-9;33
2020-07-01;AT-1;1
2020-07-01;AT-2;0
2020-07-01;AT-3;3
2020-07-01;AT-4;54
2020-07-01;AT-5;1
2020-07-01;AT-6;0
2020-07-01;AT-7;1
2020-07-01;AT-8;0
2020-07-01;AT-9;35
2020-07-02;AT-1;4
2020-07-02;AT-2;0
2020-07-02;AT-3;6
2020-07-02;AT-4;46
2020-07-02;AT-5;1
2020-07-02;AT-6;11
2020-07-02;AT-7;2
2020-07-02;AT-8;0
2020-07-02;AT-9;9
2020-07-03;AT-1;4
2020-07-03;AT-2;2
2020-07-03;AT-3;4
2020-07-03;AT-4;40
2020-07-03;AT-5;3
2020-07-03;AT-6;10
2020-07-03;AT-7;4
2020-07-03;AT-8;1
2020-07-03;AT-9;66
2020-07-04;AT-1;0
2020-07-04;AT-2;1
2020-07-04;AT-3;1
2020-07-04;AT-4;57
2020-07-04;AT-5;2
2020-07-04;AT-6;7
2020-07-04;AT-7;4
2020-07-04;AT-8;0
2020-07-04;AT-9;34
2020-07-05;AT-1;1
2020-07-05;AT-2;0
2020-07-05;AT-3;5
2020-07-05;AT-4;49
2020-07-05;AT-5;0
2020-07-05;AT-6;0
2020-07-05;AT-7;0
2020-07-05;AT-8;0
2020-07-05;AT-9;21
2020-07-06;AT-1;1
2020-07-06;AT-2;2
2020-07-06;AT-3;5
2020-07-06;AT-4;26
2020-07-06;AT-5;4
2020-07-06;AT-6;4
2020-07-06;AT-7;1
2020-07-06;AT-8;1
2020-07-06;AT-9;24
2020-07-07;AT-1;0
2020-07-07;AT-2;1
2020-07-07;AT-3;5
2020-07-07;AT-4;38
2020-07-07;AT-5;8
2020-07-07;AT-6;11
2020-07-07;AT-7;3
2020-07-07;AT-8;0
2020-07-07;AT-9;25
2020-07-08;AT-1;2
2020-07-08;AT-2;1
2020-07-08;AT-3;14
2020-07-08;AT-4;30
2020-07-08;AT-5;6
2020-07-08;AT-6;7
2020-07-08;AT-7;4
2020-07-08;AT-8;1
2020-07-08;AT-9;53
2020-07-09;AT-1;3
2020-07-09;AT-2;1
2020-07-09;AT-3;5
2020-07-09;AT-4;51
2020-07-09;AT-5;1
2020-07-09;AT-6;1
2020-07-09;AT-7;4
2020-07-09;AT-8;0
2020-07-09;AT-9;6
2020-07-10;AT-1;1
2020-07-10;AT-2;5
2020-07-10;AT-3;7
2020-07-10;AT-4;44
2020-07-10;AT-5;4
2020-07-10;AT-6;7
2020-07-10;AT-7;3
2020-07-10;AT-8;0
2020-07-10;AT-9;34
2020-07-11;AT-1;1
2020-07-11;AT-2;1
2020-07-11;AT-3;3
2020-07-11;AT-4;52
2020-07-11;AT-5;3
2020-07-11;AT-6;1
2020-07-11;AT-7;7
2020-07-11;AT-8;0
2020-07-11;AT-9;22
2020-07-12;AT-1;0
2020-07-12;AT-2;0
2020-07-12;AT-3;2
2020-07-12;AT-4;25
2020-07-12;AT-5;0
2020-07-12;AT-6;2
2020-07-12;AT-7;1
2020-07-12;AT-8;2
2020-07-12;AT-9;20
2020-07-13;AT-1;2
2020-07-13;AT-2;0
2020-07-13;AT-3;6
2020-07-13;AT-4;20
2020-07-13;AT-5;6
2020-07-13;AT-6;10
2020-07-13;AT-7;4
2020-07-13;AT-8;0
2020-07-13;AT-9;51
2020-07-14;AT-1;5
2020-07-14;AT-2;1
2020-07-14;AT-3;22
2020-07-14;AT-4;33
2020-07-14;AT-5;3
2020-07-14;AT-6;11
2020-07-14;AT-7;4
2020-07-14;AT-8;0
2020-07-14;AT-9;44
2020-07-15;AT-1;1
2020-07-15;AT-2;1
2020-07-15;AT-3;25
2020-07-15;AT-4;38
2020-07-15;AT-5;2
2020-07-15;AT-6;8
2020-07-15;AT-7;3
2020-07-15;AT-8;2
2020-07-15;AT-9;49
2020-07-16;AT-1;1
2020-07-16;AT-2;0
2020-07-16;AT-3;35
2020-07-16;AT-4;58
2020-07-16;AT-5;2
2020-07-16;AT-6;4
2020-07-16;AT-7;8
2020-07-16;AT-8;2
2020-07-16;AT-9;31
2020-07-17;AT-1;3
2020-07-17;AT-2;3
2020-07-17;AT-3;13
2020-07-17;AT-4;36
2020-07-17;AT-5;11
2020-07-17;AT-6;10
2020-07-17;AT-7;1
2020-07-17;AT-8;0
2020-07-17;AT-9;47
2020-07-18;AT-1;1
2020-07-18;AT-2;0
2020-07-18;AT-3;10
2020-07-18;AT-4;34
2020-07-18;AT-5;5
2020-07-18;AT-6;5
2020-07-18;AT-7;0
2020-07-18;AT-8;0
2020-07-18;AT-9;26
2020-07-19;AT-1;5
2020-07-19;AT-2;0
2020-07-19;AT-3;8
2020-07-19;AT-4;30
2020-07-19;AT-5;2
2020-07-19;AT-6;6
2020-07-19;AT-7;1
2020-07-19;AT-8;1
2020-07-19;AT-9;34
2020-07-20;AT-1;4
2020-07-20;AT-2;4
2020-07-20;AT-3;8
2020-07-20;AT-4;20
2020-07-20;AT-5;3
2020-07-20;AT-6;10
2020-07-20;AT-7;2
2020-07-20;AT-8;0
2020-07-20;AT-9;39
2020-07-21;AT-1;0
2020-07-21;AT-2;0
2020-07-21;AT-3;13
2020-07-21;AT-4;52
2020-07-21;AT-5;8
2020-07-21;AT-6;17
2020-07-21;AT-7;13
2020-07-21;AT-8;0
2020-07-21;AT-9;34
2020-07-22;AT-1;1
2020-07-22;AT-2;0
2020-07-22;AT-3;20
2020-07-22;AT-4;53
2020-07-22;AT-5;5
2020-07-22;AT-6;11
2020-07-22;AT-7;3
2020-07-22;AT-8;8
2020-07-22;AT-9;61
2020-07-23;AT-1;2
2020-07-23;AT-2;0
2020-07-23;AT-3;14
2020-07-23;AT-4;36
2020-07-23;AT-5;5
2020-07-23;AT-6;14
2020-07-23;AT-7;4
2020-07-23;AT-8;1
2020-07-23;AT-9;41
2020-07-24;AT-1;2
2020-07-24;AT-2;0
2020-07-24;AT-3;18
2020-07-24;AT-4;46
2020-07-24;AT-5;7
2020-07-24;AT-6;7
2020-07-24;AT-7;4
2020-07-24;AT-8;3
2020-07-24;AT-9;66
2020-07-25;AT-1;3
2020-07-25;AT-2;1
2020-07-25;AT-3;20
2020-07-25;AT-4;22
2020-07-25;AT-5;11
2020-07-25;AT-6;3
2020-07-25;AT-7;7
2020-07-25;AT-8;10
2020-07-25;AT-9;35
2020-07-26;AT-1;4
2020-07-26;AT-2;0
2020-07-26;AT-3;21
2020-07-26;AT-4;26
2020-07-26;AT-5;1
2020-07-26;AT-6;10
2020-07-26;AT-7;8
2020-07-26;AT-8;0
2020-07-26;AT-9;31
2020-07-27;AT-1;0
2020-07-27;AT-2;2
2020-07-27;AT-3;13
2020-07-27;AT-4;23
2020-07-27;AT-5;1
2020-07-27;AT-6;9
2020-07-27;AT-7;4
2020-07-27;AT-8;5
2020-07-27;AT-9;38
2020-07-28;AT-1;4
2020-07-28;AT-2;1
2020-07-28;AT-3;17
2020-07-28;AT-4;26
2020-07-28;AT-5;4
2020-07-28;AT-6;6
2020-07-28;AT-7;13
2020-07-28;AT-8;1
2020-07-28;AT-9;81
2020-07-29;AT-1;5
2020-07-29;AT-2;0
2020-07-29;AT-3;15
2020-07-29;AT-4;31
2020-07-29;AT-5;12
2020-07-29;AT-6;9
2020-07-29;AT-7;5
2020-07-29;AT-8;6
2020-07-29;AT-9;19
2020-07-30;AT-1;7
2020-07-30;AT-2;3
2020-07-30;AT-3;22
2020-07-30;AT-4;46
2020-07-30;AT-5;17
2020-07-30;AT-6;6
2020-07-30;AT-7;6
2020-07-30;AT-8;0
2020-07-30;AT-9;83
2020-07-31;AT-1;1
2020-07-31;AT-2;2
2020-07-31;AT-3;19
2020-07-31;AT-4;22
2020-07-31;AT-5;0
2020-07-31;AT-6;3
2020-07-31;AT-7;2
2020-07-31;AT-8;3
2020-07-31;AT-9;71
2020-08-01;AT-1;1
2020-08-01;AT-2;3
2020-08-01;AT-3;8
2020-08-01;AT-4;13
2020-08-01;AT-5;3
2020-08-01;AT-6;4
2020-08-01;AT-7;2
2020-08-01;AT-8;1
2020-08-01;AT-9;27
2020-08-02;AT-1;1
2020-08-02;AT-2;2
2020-08-02;AT-3;8
2020-08-02;AT-4;6
2020-08-02;AT-5;3
2020-08-02;AT-6;2
2020-08-02;AT-7;6
2020-08-02;AT-8;1
2020-08-02;AT-9;41
2020-08-03;AT-1;2
2020-08-03;AT-2;3
2020-08-03;AT-3;12
2020-08-03;AT-4;21
2020-08-03;AT-5;2
2020-08-03;AT-6;2
2020-08-03;AT-7;3
2020-08-03;AT-8;0
2020-08-03;AT-9;48
2020-08-04;AT-1;1
2020-08-04;AT-2;1
2020-08-04;AT-3;17
2020-08-04;AT-4;19
2020-08-04;AT-5;4
2020-08-04;AT-6;7
2020-08-04;AT-7;7
2020-08-04;AT-8;3
2020-08-04;AT-9;24
2020-08-05;AT-1;1
2020-08-05;AT-2;7
2020-08-05;AT-3;15
2020-08-05;AT-4;28
2020-08-05;AT-5;1
2020-08-05;AT-6;4
2020-08-05;AT-7;3
2020-08-05;AT-8;4
2020-08-05;AT-9;96
2020-08-06;AT-1;0
2020-08-06;AT-2;3
2020-08-06;AT-3;14
2020-08-06;AT-4;20
2020-08-06;AT-5;10
2020-08-06;AT-6;8
2020-08-06;AT-7;1
2020-08-06;AT-8;3
2020-08-06;AT-9;60
2020-08-07;AT-1;1
2020-08-07;AT-2;5
2020-08-07;AT-3;9
2020-08-07;AT-4;21
2020-08-07;AT-5;3
2020-08-07;AT-6;4
2020-08-07;AT-7;2
2020-08-07;AT-8;3
2020-08-07;AT-9;42
2020-08-08;AT-1;2
2020-08-08;AT-2;6
2020-08-08;AT-3;7
2020-08-08;AT-4;7
2020-08-08;AT-5;15
2020-08-08;AT-6;4
2020-08-08;AT-7;0
2020-08-08;AT-8;1
2020-08-08;AT-9;62
2020-08-09;AT-1;1
2020-08-09;AT-2;5
2020-08-09;AT-3;8
2020-08-09;AT-4;10
2020-08-09;AT-5;2
2020-08-09;AT-6;2
2020-08-09;AT-7;3
2020-08-09;AT-8;8
2020-08-09;AT-9;33
2020-08-10;AT-1;1
2020-08-10;AT-2;2
2020-08-10;AT-3;17
2020-08-10;AT-4;28
2020-08-10;AT-5;5
2020-08-10;AT-6;6
2020-08-10;AT-7;12
2020-08-10;AT-8;4
2020-08-10;AT-9;83
2020-08-11;AT-1;2
2020-08-11;AT-2;5
2020-08-11;AT-3;25
2020-08-11;AT-4;27
2020-08-11;AT-5;15
2020-08-11;AT-6;12
2020-08-11;AT-7;26
2020-08-11;AT-8;2
2020-08-11;AT-9;73
2020-08-12;AT-1;4
2020-08-12;AT-2;6
2020-08-12;AT-3;17
2020-08-12;AT-4;29
2020-08-12;AT-5;13
2020-08-12;AT-6;16
2020-08-12;AT-7;19
2020-08-12;AT-8;6
2020-08-12;AT-9;80
2020-08-13;AT-1;2
2020-08-13;AT-2;25
2020-08-13;AT-3;19
2020-08-13;AT-4;40
2020-08-13;AT-5;9
2020-08-13;AT-6;7
2020-08-13;AT-7;57
2020-08-13;AT-8;11
2020-08-13;AT-9;81
2020-08-14;AT-1;1
2020-08-14;AT-2;26
2020-08-14;AT-3;33
2020-08-14;AT-4;51
2020-08-14;AT-5;18
2020-08-14;AT-6;16
2020-08-14;AT-7;37
2020-08-14;AT-8;6
2020-08-14;AT-9;160
2020-08-15;AT-1;1
2020-08-15;AT-2;8
2020-08-15;AT-3;22
2020-08-15;AT-4;28
2020-08-15;AT-5;7
2020-08-15;AT-6;10
2020-08-15;AT-7;13
2020-08-15;AT-8;1
2020-08-15;AT-9;66
2020-08-16;AT-1;1
2020-08-16;AT-2;8
2020-08-16;AT-3;16
2020-08-16;AT-4;30
2020-08-16;AT-5;4
2020-08-16;AT-6;12
2020-08-16;AT-7;22
2020-08-16;AT-8;6
2020-08-16;AT-9;70
2020-08-17;AT-1;2
2020-08-17;AT-2;2
2020-08-17;AT-3;22
2020-08-17;AT-4;30
2020-08-17;AT-5;1
2020-08-17;AT-6;16
2020-08-17;AT-7;33
2020-08-17;AT-8;5
2020-08-17;AT-9;146
2020-08-18;AT-1;3
2020-08-18;AT-2;6
2020-08-18;AT-3;29
2020-08-18;AT-4;58
2020-08-18;AT-5;28
2020-08-18;AT-6;28
2020-08-18;AT-7;21
2020-08-18;AT-8;4
2020-08-18;AT-9;75
2020-08-19;AT-1;6
2020-08-19;AT-2;6
2020-08-19;AT-3;17
2020-08-19;AT-4;75
2020-08-19;AT-5;16
2020-08-19;AT-6;16
2020-08-19;AT-7;22
2020-08-19;AT-8;12
2020-08-19;AT-9;177
2020-08-20;AT-1;5
2020-08-20;AT-2;7
2020-08-20;AT-3;34
2020-08-20;AT-4;60
2020-08-20;AT-5;1
2020-08-20;AT-6;18
2020-08-20;AT-7;28
2020-08-20;AT-8;6
2020-08-20;AT-9;172
2020-08-21;AT-1;3
2020-08-21;AT-2;5
2020-08-21;AT-3;30
2020-08-21;AT-4;39
2020-08-21;AT-5;19
2020-08-21;AT-6;18
2020-08-21;AT-7;39
2020-08-21;AT-8;3
2020-08-21;AT-9;144
2020-08-22;AT-1;6
2020-08-22;AT-2;7
2020-08-22;AT-3;21
2020-08-22;AT-4;29
2020-08-22;AT-5;16
2020-08-22;AT-6;22
2020-08-22;AT-7;23
2020-08-22;AT-8;4
2020-08-22;AT-9;101
2020-08-23;AT-1;2
2020-08-23;AT-2;4
2020-08-23;AT-3;33
2020-08-23;AT-4;28
2020-08-23;AT-5;1
2020-08-23;AT-6;14
2020-08-23;AT-7;14
2020-08-23;AT-8;4
2020-08-23;AT-9;93
2020-08-24;AT-1;3
2020-08-24;AT-2;2
2020-08-24;AT-3;20
2020-08-24;AT-4;31
2020-08-24;AT-5;12
2020-08-24;AT-6;12
2020-08-24;AT-7;27
2020-08-24;AT-8;6
2020-08-24;AT-9;130
2020-08-25;AT-1;4
2020-08-25;AT-2;3
2020-08-25;AT-3;27
2020-08-25;AT-4;59
2020-08-25;AT-5;8
2020-08-25;AT-6;32
2020-08-25;AT-7;35
2020-08-25;AT-8;2
2020-08-25;AT-9;131
2020-08-26;AT-1;6
2020-08-26;AT-2;7
2020-08-26;AT-3;26
2020-08-26;AT-4;60
2020-08-26;AT-5;8
2020-08-26;AT-6;36
2020-08-26;AT-7;40
2020-08-26;AT-8;10
2020-08-26;AT-9;126
2020-08-27;AT-1;3
2020-08-27;AT-2;6
2020-08-27;AT-3;31
2020-08-27;AT-4;53
2020-08-27;AT-5;7
2020-08-27;AT-6;22
2020-08-27;AT-7;29
2020-08-27;AT-8;5
2020-08-27;AT-9;68
2020-08-28;AT-1;9
2020-08-28;AT-2;5
2020-08-28;AT-3;32
2020-08-28;AT-4;56
2020-08-28;AT-5;14
2020-08-28;AT-6;27
2020-08-28;AT-7;43
2020-08-28;AT-8;2
2020-08-28;AT-9;207
2020-08-29;AT-1;4
2020-08-29;AT-2;0
2020-08-29;AT-3;48
2020-08-29;AT-4;18
2020-08-29;AT-5;13
2020-08-29;AT-6;15
2020-08-29;AT-7;40
2020-08-29;AT-8;1
2020-08-29;AT-9;98
2020-08-30;AT-1;8
2020-08-30;AT-2;2
2020-08-30;AT-3;38
2020-08-30;AT-4;23
2020-08-30;AT-5;1
2020-08-30;AT-6;13
2020-08-30;AT-7;19
2020-08-30;AT-8;11
2020-08-30;AT-9;109
2020-08-31;AT-1;6
2020-08-31;AT-2;2
2020-08-31;AT-3;28
2020-08-31;AT-4;15
2020-08-31;AT-5;8
2020-08-31;AT-6;26
2020-08-31;AT-7;41
2020-08-31;AT-8;12
2020-08-31;AT-9;81
2020-09-01;AT-1;6
2020-09-01;AT-2;2
2020-09-01;AT-3;26
2020-09-01;AT-4;35
2020-09-01;AT-5;10
2020-09-01;AT-6;12
2020-09-01;AT-7;52
2020-09-01;AT-8;7
2020-09-01;AT-9;136
2020-09-02;AT-1;4
2020-09-02;AT-2;3
2020-09-02;AT-3;64
2020-09-02;AT-4;29
2020-09-02;AT-5;7
2020-09-02;AT-6;50
2020-09-02;AT-7;60
2020-09-02;AT-8;6
2020-09-02;AT-9;206
2020-09-03;AT-1;10
2020-09-03;AT-2;2
2020-09-03;AT-3;35
2020-09-03;AT-4;34
2020-09-03;AT-5;5
2020-09-03;AT-6;23
2020-09-03;AT-7;46
2020-09-03;AT-8;14
2020-09-03;AT-9;197
2020-09-04;AT-1;11
2020-09-04;AT-2;1
2020-09-04;AT-3;35
2020-09-04;AT-4;39
2020-09-04;AT-5;9
2020-09-04;AT-6;20
2020-09-04;AT-7;35
2020-09-04;AT-8;20
2020-09-04;AT-9;210
2020-09-05;AT-1;8
2020-09-05;AT-2;2
2020-09-05;AT-3;44
2020-09-05;AT-4;38
2020-09-05;AT-5;19
2020-09-05;AT-6;17
2020-09-05;AT-7;18
2020-09-05;AT-8;9
2020-09-05;AT-9;62
2020-09-06;AT-1;3
2020-09-06;AT-2;3
2020-09-06;AT-3;53
2020-09-06;AT-4;34
2020-09-06;AT-5;4
2020-09-06;AT-6;12
2020-09-06;AT-7;33
2020-09-06;AT-8;18
2020-09-06;AT-9;207
2020-09-07;AT-1;4
2020-09-07;AT-2;5
2020-09-07;AT-3;43
2020-09-07;AT-4;24
2020-09-07;AT-5;11
2020-09-07;AT-6;10
2020-09-07;AT-7;55
2020-09-07;AT-8;26
2020-09-07;AT-9;218
2020-09-08;AT-1;9
2020-09-08;AT-2;6
2020-09-08;AT-3;62
2020-09-08;AT-4;72
2020-09-08;AT-5;9
2020-09-08;AT-6;32
2020-09-08;AT-7;75
2020-09-08;AT-8;21
2020-09-08;AT-9;266
2020-09-09;AT-1;12
2020-09-09;AT-2;5
2020-09-09;AT-3;92
2020-09-09;AT-4;51
2020-09-09;AT-5;17
2020-09-09;AT-6;36
2020-09-09;AT-7;73
2020-09-09;AT-8;27
2020-09-09;AT-9;379
2020-09-10;AT-1;9
2020-09-10;AT-2;7
2020-09-10;AT-3;71
2020-09-10;AT-4;52
2020-09-10;AT-5;16
2020-09-10;AT-6;49
2020-09-10;AT-7;69
2020-09-10;AT-8;44
2020-09-10;AT-9;280
2020-09-11;AT-1;10
2020-09-11;AT-2;3
2020-09-11;AT-3;139
2020-09-11;AT-4;82
2020-09-11;AT-5;20
2020-09-11;AT-6;46
2020-09-11;AT-7;107
2020-09-11;AT-8;75
2020-09-11;AT-9;447
2020-09-12;AT-1;2
2020-09-12;AT-2;10
2020-09-12;AT-3;75
2020-09-12;AT-4;56
2020-09-12;AT-5;15
2020-09-12;AT-6;43
2020-09-12;AT-7;51
2020-09-12;AT-8;11
2020-09-12;AT-9;151
2020-09-13;AT-1;10
2020-09-13;AT-2;6
2020-09-13;AT-3;68
2020-09-13;AT-4;59
2020-09-13;AT-5;0
2020-09-13;AT-6;24
2020-09-13;AT-7;37
2020-09-13;AT-8;29
2020-09-13;AT-9;181
2020-09-14;AT-1;8
2020-09-14;AT-2;7
2020-09-14;AT-3;119
2020-09-14;AT-4;51
2020-09-14;AT-5;17
2020-09-14;AT-6;47
2020-09-14;AT-7;101
2020-09-14;AT-8;52
2020-09-14;AT-9;418
2020-09-15;AT-1;11
2020-09-15;AT-2;8
2020-09-15;AT-3;118
2020-09-15;AT-4;95
2020-09-15;AT-5;19
2020-09-15;AT-6;50
2020-09-15;AT-7;88
2020-09-15;AT-8;20
2020-09-15;AT-9;314
2020-09-16;AT-1;19
2020-09-16;AT-2;13
2020-09-16;AT-3;137
2020-09-16;AT-4;95
2020-09-16;AT-5;24
2020-09-16;AT-6;53
2020-09-16;AT-7;69
2020-09-16;AT-8;50
2020-09-16;AT-9;394
2020-09-17;AT-1;14
2020-09-17;AT-2;10
2020-09-17;AT-3;149
2020-09-17;AT-4;104
2020-09-17;AT-5;38
2020-09-17;AT-6;48
2020-09-17;AT-7;66
2020-09-17;AT-8;36
2020-09-17;AT-9;341
2020-09-18;AT-1;12
2020-09-18;AT-2;7
2020-09-18;AT-3;133
2020-09-18;AT-4;110
2020-09-18;AT-5;39
2020-09-18;AT-6;34
2020-09-18;AT-7;89
2020-09-18;AT-8;42
2020-09-18;AT-9;409
2020-09-19;AT-1;11
2020-09-19;AT-2;15
2020-09-19;AT-3;114
2020-09-19;AT-4;51
2020-09-19;AT-5;26
2020-09-19;AT-6;62
2020-09-19;AT-7;54
2020-09-19;AT-8;43
2020-09-19;AT-9;290
2020-09-20;AT-1;3
2020-09-20;AT-2;13
2020-09-20;AT-3;95
2020-09-20;AT-4;62
2020-09-20;AT-5;22
2020-09-20;AT-6;53
2020-09-20;AT-7;24
2020-09-20;AT-8;35
2020-09-20;AT-9;164
2020-09-21;AT-1;32
2020-09-21;AT-2;7
2020-09-21;AT-3;77
2020-09-21;AT-4;83
2020-09-21;AT-5;18
2020-09-21;AT-6;39
2020-09-21;AT-7;58
2020-09-21;AT-8;33
2020-09-21;AT-9;234
2020-09-22;AT-1;14
2020-09-22;AT-2;14
2020-09-22;AT-3;133
2020-09-22;AT-4;91
2020-09-22;AT-5;11
2020-09-22;AT-6;33
2020-09-22;AT-7;71
2020-09-22;AT-8;18
2020-09-22;AT-9;334
2020-09-23;AT-1;15
2020-09-23;AT-2;17
2020-09-23;AT-3;122
2020-09-23;AT-4;61
2020-09-23;AT-5;33
2020-09-23;AT-6;45
2020-09-23;AT-7;55
2020-09-23;AT-8;30
2020-09-23;AT-9;426
2020-09-24;AT-1;11
2020-09-24;AT-2;23
2020-09-24;AT-3;140
2020-09-24;AT-4;69
2020-09-24;AT-5;32
2020-09-24;AT-6;10
2020-09-24;AT-7;58
2020-09-24;AT-8;20
2020-09-24;AT-9;295
2020-09-25;AT-1;16
2020-09-25;AT-2;14
2020-09-25;AT-3;133
2020-09-25;AT-4;119
2020-09-25;AT-5;30
2020-09-25;AT-6;74
2020-09-25;AT-7;58
2020-09-25;AT-8;36
2020-09-25;AT-9;282
2020-09-26;AT-1;15
2020-09-26;AT-2;19
2020-09-26;AT-3;103
2020-09-26;AT-4;53
2020-09-26;AT-5;18
2020-09-26;AT-6;27
2020-09-26;AT-7;53
2020-09-26;AT-8;26
2020-09-26;AT-9;277
2020-09-27;AT-1;8
2020-09-27;AT-2;7
2020-09-27;AT-3;109
2020-09-27;AT-4;55
2020-09-27;AT-5;16
2020-09-27;AT-6;46
2020-09-27;AT-7;33
2020-09-27;AT-8;16
2020-09-27;AT-9;256
2020-09-28;AT-1;28
2020-09-28;AT-2;17
2020-09-28;AT-3;93
2020-09-28;AT-4;92
2020-09-28;AT-5;24
2020-09-28;AT-6;36
2020-09-28;AT-7;61
2020-09-28;AT-8;34
2020-09-28;AT-9;353
2020-09-29;AT-1;15
2020-09-29;AT-2;23
2020-09-29;AT-3;133
2020-09-29;AT-4;97
2020-09-29;AT-5;49
2020-09-29;AT-6;23
2020-09-29;AT-7;66
2020-09-29;AT-8;16
2020-09-29;AT-9;337
2020-09-30;AT-1;30
2020-09-30;AT-2;9
2020-09-30;AT-3;125
2020-09-30;AT-4;140
2020-09-30;AT-5;27
2020-09-30;AT-6;53
2020-09-30;AT-7;80
2020-09-30;AT-8;21
2020-09-30;AT-9;368
2020-10-01;AT-1;18
2020-10-01;AT-2;19
2020-10-01;AT-3;127
2020-10-01;AT-4;91
2020-10-01;AT-5;47
2020-10-01;AT-6;35
2020-10-01;AT-7;85
2020-10-01;AT-8;56
2020-10-01;AT-9;312
2020-10-02;AT-1;18
2020-10-02;AT-2;19
2020-10-02;AT-3;147
2020-10-02;AT-4;112
2020-10-02;AT-5;41
2020-10-02;AT-6;38
2020-10-02;AT-7;110
2020-10-02;AT-8;54
2020-10-02;AT-9;475
2020-10-03;AT-1;8
2020-10-03;AT-2;20
2020-10-03;AT-3;137
2020-10-03;AT-4;126
2020-10-03;AT-5;24
2020-10-03;AT-6;38
2020-10-03;AT-7;75
2020-10-03;AT-8;36
2020-10-03;AT-9;255
2020-10-04;AT-1;14
2020-10-04;AT-2;12
2020-10-04;AT-3;113
2020-10-04;AT-4;87
2020-10-04;AT-5;37
2020-10-04;AT-6;59
2020-10-04;AT-7;96
