date;region;shotNo;doses
2021-06-14;AT-5;3;1
2021-06-14;AT-5;4;0
2021-06-14;AT-6;1;485
2021-06-14;AT-6;2;5660
2021-06-14;AT-6;3;1
2021-06-14;AT-6;4;0
2021-06-14;AT-7;1;1997
2021-06-14;AT-7;2;2329
2021-06-14;AT-7;3;1
2021-06-14;AT-7;4;0
2021-06-14;AT-8;1;24
2021-06-14;AT-8;2;310
2021-06-14;AT-8;3;0
2021-06-14;AT-8;4;0
2021-06-14;AT-9;1;7700
2021-06-14;AT-9;2;9668
2021-06-14;AT-9;3;6
2021-06-14;AT-9;4;0
2021-06-15;AT-1;1;1510
2021-06-15;AT-1;2;2544
2021-06-15;AT-1;3;2
2021-06-15;AT-1;4;0
2021-06-15;AT-2;1;929
2021-06-15;AT-2;2;1090
2021-06-15;AT-2;3;0
2021-06-15;AT-2;4;0
2021-06-15;AT-3;1;13885
2021-06-15;AT-3;2;6035
2021-06-15;AT-3;3;1
2021-06-15;AT-3;4;0
2021-06-15;AT-4;1;10267
2021-06-15;AT-4;2;11994
2021-06-15;AT-4;3;6
2021-06-15;AT-4;4;0
2021-06-15;AT-5;1;1808
2021-06-15;AT-5;2;5665
2021-06-15;AT-5;3;0
2021-06-15;AT-5;4;0
2021-06-15;AT-6;1;8478
2021-06-15;AT-6;2;1075
2021-06-15;AT-6;3;2
2021-06-15;AT-6;4;0
2021-06-15;AT-7;1;1536
2021-06-15;AT-7;2;2178
2021-06-15;AT-7;3;2
2021-06-15;AT-7;4;0
2021-06-15;AT-8;1;253
2021-06-15;AT-8;2;44
2021-06-15;AT-8;3;0
2021-06-15;AT-8;4;0
2021-06-15;AT-9;1;8548
2021-06-15;AT-9;2;8905
2021-06-15;AT-9;3;9
2021-06-15;AT-9;4;0
2021-06-16;AT-1;1;1586
2021-06-16;AT-1;2;2329
2021-06-16;AT-1;3;1
2021-06-16;AT-1;4;0
2021-06-16;AT-2;1;1549
2021-06-16;AT-2;2;2049
2021-06-16;AT-2;3;3
2021-06-16;AT-2;4;0
2021-06-16;AT-3;1;15409
2021-06-16;AT-3;2;6143
2021-06-16;AT-3;3;6
2021-06-16;AT-3;4;0
2021-06-16;AT-4;1;7537
2021-06-16;AT-4;2;18025
2021-06-16;AT-4;3;10
2021-06-16;AT-4;4;0
2021-06-16;AT-5;1;2902
2021-06-16;AT-5;2;7566
2021-06-16;AT-5;3;3
2021-06-16;AT-5;4;0
2021-06-16;AT-6;1;8234
2021-06-16;AT-6;2;19025
2021-06-16;AT-6;3;3
2021-06-16;AT-6;4;0
2021-06-16;AT-7;1;2039
2021-06-16;AT-7;2;4250
2021-06-16;AT-7;3;4
2021-06-16;AT-7;4;0
2021-06-16;AT-8;1;296
2021-06-16;AT-8;2;2464
2021-06-16;AT-8;3;0
2021-06-16;AT-8;4;0
2021-06-16;AT-9;1;10000
2021-06-16;AT-9;2;8975
2021-06-16;AT-9;3;5
2021-06-16;AT-9;4;0
2021-06-17;AT-1;1;864
2021-06-17;AT-1;2;3877
2021-06-17;AT-1;3;2
2021-06-17;AT-1;4;0
2021-06-17;AT-2;1;1433
2021-06-17;AT-2;2;3764
2021-06-17;AT-2;3;0
2021-06-17;AT-2;4;0
2021-06-17;AT-3;1;7818
2021-06-17;AT-3;2;12858
2021-06-17;AT-3;3;6
2021-06-17;AT-3;4;0
2021-06-17;AT-4;1;8040
2021-06-17;AT-4;2;17714
2021-06-17;AT-4;3;4
2021-06-17;AT-4;4;0
2021-06-17;AT-5;1;2042
2021-06-17;AT-5;2;4752
2021-06-17;AT-5;3;0
2021-06-17;AT-5;4;0
2021-06-17;AT-6;1;5270
2021-06-17;AT-6;2;14476
2021-06-17;AT-6;3;11
2021-06-17;AT-6;4;0
2021-06-17;AT-7;1;4175
2021-06-17;AT-7;2;6141
2021-06-17;AT-7;3;4
2021-06-17;AT-7;4;0
2021-06-17;AT-8;1;53
2021-06-17;AT-8;2;3851
2021-06-17;AT-8;3;0
2021-06-17;AT-8;4;0
2021-06-17;AT-9;1;12228
2021-06-17;AT-9;2;6130
2021-06-17;AT-9;3;6
2021-06-17;AT-9;4;0
2021-06-18;AT-1;1;558
2021-06-18;AT-1;2;3883
2021-06-18;AT-1;3;1
2021-06-18;AT-1;4;0
2021-06-18;AT-2;1;2753
2021-06-18;AT-2;2;6070
2021-06-18;AT-2;3;1
2021-06-18;AT-2;4;0
2021-06-18;AT-3;1;7793
2021-06-18;AT-3;2;12548
2021-06-18;AT-3;3;7
2021-06-18;AT-3;4;0
2021-06-18;AT-4;1;6330
2021-06-18;AT-4;2;11735
2021-06-18;AT-4;3;9
2021-06-18;AT-4;4;0
2021-06-18;AT-5;1;1699
2021-06-18;AT-5;2;4958
2021-06-18;AT-5;3;0
2021-06-18;AT-5;4;0
2021-06-18;AT-6;1;4616
2021-06-18;AT-6;2;10022
2021-06-18;AT-6;3;1
2021-06-18;AT-6;4;0
2021-06-18;AT-7;1;6452
2021-06-18;AT-7;2;6747
2021-06-18;AT-7;3;4
2021-06-18;AT-7;4;0
2021-06-18;AT-8;1;2002
2021-06-18;AT-8;2;5529
2021-06-18;AT-8;3;1
2021-06-18;AT-8;4;1
2021-06-18;AT-9;1;9977
2021-06-18;AT-9;2;9206
2021-06-18;AT-9;3;8
2021-06-18;AT-9;4;0
2021-06-19;AT-1;1;462
2021-06-19;AT-1;2;5210
2021-06-19;AT-1;3;3
2021-06-19;AT-1;4;0
2021-06-19;AT-2;1;2824
2021-06-19;AT-2;2;4689
2021-06-19;AT-2;3;0
2021-06-19;AT-2;4;0
2021-06-19;AT-3;1;11165
2021-06-19;AT-3;2;2827
2021-06-19;AT-3;3;1
2021-06-19;AT-3;4;0
2021-06-19;AT-4;1;832
2021-06-19;AT-4;2;6261
2021-06-19;AT-4;3;11
2021-06-19;AT-4;4;1
2021-06-19;AT-5;1;139
2021-06-19;AT-5;2;1234
2021-06-19;AT-5;3;0
2021-06-19;AT-5;4;0
2021-06-19;AT-6;1;3574
2021-06-19;AT-6;2;3156
2021-06-19;AT-6;3;1
2021-06-19;AT-6;4;0
2021-06-19;AT-7;1;1619
2021-06-19;AT-7;2;964
2021-06-19;AT-7;3;1
2021-06-19;AT-7;4;0
2021-06-19;AT-8;1;2927
2021-06-19;AT-8;2;4683
2021-06-19;AT-8;3;2
2021-06-19;AT-8;4;0
2021-06-19;AT-9;1;7006
2021-06-19;AT-9;2;7508
2021-06-19;AT-9;3;4
2021-06-19;AT-9;4;1
2021-06-20;AT-1;1;222
2021-06-20;AT-1;2;106
2021-06-20;AT-1;3;0
2021-06-20;AT-1;4;0
2021-06-20;AT-2;1;2581
2021-06-20;AT-2;2;4283
2021-06-20;AT-2;3;2
2021-06-20;AT-2;4;0
2021-06-20;AT-3;1;8610
2021-06-20;AT-3;2;1426
2021-06-20;AT-3;3;0
2021-06-20;AT-3;4;0
2021-06-20;AT-4;1;101
2021-06-20;AT-4;2;132
2021-06-20;AT-4;3;0
2021-06-20;AT-4;4;0
2021-06-20;AT-5;1;34
2021-06-20;AT-5;2;37
2021-06-20;AT-5;3;0
2021-06-20;AT-5;4;0
2021-06-20;AT-6;1;450
2021-06-20;AT-6;2;3509
2021-06-20;AT-6;3;0
2021-06-20;AT-6;4;0
2021-06-20;AT-7;1;200
2021-06-20;AT-7;2;1624
2021-06-20;AT-7;3;1
2021-06-20;AT-7;4;0
2021-06-20;AT-8;1;1795
2021-06-20;AT-8;2;1034
2021-06-20;AT-8;3;0
2021-06-20;AT-8;4;0
2021-06-20;AT-9;1;5167
2021-06-20;AT-9;2;5702
2021-06-20;AT-9;3;2
2021-06-20;AT-9;4;0
2021-06-21;AT-1;1;281
2021-06-21;AT-1;2;436
2021-06-21;AT-1;3;0
2021-06-21;AT-1;4;0
2021-06-21;AT-2;1;1070
2021-06-21;AT-2;2;1155
2021-06-21;AT-2;3;2
2021-06-21;AT-2;4;0
2021-06-21;AT-3;1;1223
2021-06-21;AT-3;2;4776
2021-06-21;AT-3;3;6
2021-06-21;AT-3;4;0
2021-06-21;AT-4;1;2545
2021-06-21;AT-4;2;6735
2021-06-21;AT-4;3;5
2021-06-21;AT-4;4;1
2021-06-21;AT-5;1;1039
2021-06-21;AT-5;2;2739
2021-06-21;AT-5;3;1
2021-06-21;AT-5;4;0
2021-06-21;AT-6;1;4826
2021-06-21;AT-6;2;5121
2021-06-21;AT-6;3;0
2021-06-21;AT-6;4;0
2021-06-21;AT-7;1;1384
2021-06-21;AT-7;2;1668
2021-06-21;AT-7;3;0
2021-06-21;AT-7;4;0
2021-06-21;AT-8;1;30
2021-06-21;AT-8;2;508
2021-06-21;AT-8;3;0
2021-06-21;AT-8;4;0
2021-06-21;AT-9;1;8427
2021-06-21;AT-9;2;8786
2021-06-21;AT-9;3;2
2021-06-21;AT-9;4;0
2021-06-22;AT-1;1;635
2021-06-22;AT-1;2;5813
2021-06-22;AT-1;3;1
2021-06-22;AT-1;4;0
2021-06-22;AT-2;1;926
2021-06-22;AT-2;2;3402
2021-06-22;AT-2;3;2
2021-06-22;AT-2;4;0
2021-06-22;AT-3;1;8454
2021-06-22;AT-3;2;11720
2021-06-22;AT-3;3;7
2021-06-22;AT-3;4;1
2021-06-22;AT-4;1;2532
2021-06-22;AT-4;2;11837
2021-06-22;AT-4;3;6
2021-06-22;AT-4;4;0
2021-06-22;AT-5;1;1435
2021-06-22;AT-5;2;6310
2021-06-22;AT-5;3;0
2021-06-22;AT-5;4;0
2021-06-22;AT-6;1;7087
2021-06-22;AT-6;2;3767
2021-06-22;AT-6;3;2
2021-06-22;AT-6;4;0
2021-06-22;AT-7;1;2715
2021-06-22;AT-7;2;3692
2021-06-22;AT-7;3;2
2021-06-22;AT-7;4;0
2021-06-22;AT-8;1;2627
2021-06-22;AT-8;2;160
2021-06-22;AT-8;3;0
2021-06-22;AT-8;4;0
2021-06-22;AT-9;1;9142
2021-06-22;AT-9;2;9598
2021-06-22;AT-9;3;3
2021-06-22;AT-9;4;2
2021-06-23;AT-1;1;680
2021-06-23;AT-1;2;2641
2021-06-23;AT-1;3;0
2021-06-23;AT-1;4;0
2021-06-23;AT-2;1;1040
2021-06-23;AT-2;2;3843
2021-06-23;AT-2;3;1
2021-06-23;AT-2;4;1
2021-06-23;AT-3;1;6367
2021-06-23;AT-3;2;18075
2021-06-23;AT-3;3;5
2021-06-23;AT-3;4;1
2021-06-23;AT-4;1;4112
2021-06-23;AT-4;2;15018
2021-06-23;AT-4;3;5
2021-06-23;AT-4;4;0
2021-06-23;AT-5;1;1935
2021-06-23;AT-5;2;7994
2021-06-23;AT-5;3;0
2021-06-23;AT-5;4;0
2021-06-23;AT-6;1;11248
2021-06-23;AT-6;2;11361
2021-06-23;AT-6;3;5
2021-06-23;AT-6;4;0
2021-06-23;AT-7;1;1230
2021-06-23;AT-7;2;5397
2021-06-23;AT-7;3;2
2021-06-23;AT-7;4;0
2021-06-23;AT-8;1;333
2021-06-23;AT-8;2;1189
2021-06-23;AT-8;3;1
2021-06-23;AT-8;4;0
2021-06-23;AT-9;1;8353
2021-06-23;AT-9;2;11364
2021-06-23;AT-9;3;4
2021-06-23;AT-9;4;0
2021-06-24;AT-1;1;3796
2021-06-24;AT-1;2;4073
2021-06-24;AT-1;3;4
2021-06-24;AT-1;4;1
2021-06-24;AT-2;1;1871
2021-06-24;AT-2;2;2383
2021-06-24;AT-2;3;0
2021-06-24;AT-2;4;0
2021-06-24;AT-3;1;1659
2021-06-24;AT-3;2;19631
2021-06-24;AT-3;3;12
2021-06-24;AT-3;4;0
2021-06-24;AT-4;1;5653
2021-06-24;AT-4;2;12887
2021-06-24;AT-4;3;3
2021-06-24;AT-4;4;0
2021-06-24;AT-5;1;1137
2021-06-24;AT-5;2;6561
2021-06-24;AT-5;3;1
2021-06-24;AT-5;4;0
2021-06-24;AT-6;1;7341
2021-06-24;AT-6;2;8695
2021-06-24;AT-6;3;1
2021-06-24;AT-6;4;0
2021-06-24;AT-7;1;2723
2021-06-24;AT-7;2;5565
2021-06-24;AT-7;3;3
2021-06-24;AT-7;4;0
2021-06-24;AT-8;1;51
2021-06-24;AT-8;2;4609
2021-06-24;AT-8;3;0
2021-06-24;AT-8;4;0
2021-06-24;AT-9;1;8584
2021-06-24;AT-9;2;12242
2021-06-24;AT-9;3;7
2021-06-24;AT-9;4;0
2021-06-25;AT-1;1;873
2021-06-25;AT-1;2;3708
2021-06-25;AT-1;3;1
2021-06-25;AT-1;4;0
2021-06-25;AT-2;1;1354
2021-06-25;AT-2;2;6927
2021-06-25;AT-2;3;1
2021-06-25;AT-2;4;2
2021-06-25;AT-3;1;3291
2021-06-25;AT-3;2;19093
2021-06-25;AT-3;3;8
2021-06-25;AT-3;4;0
2021-06-25;AT-4;1;3180
2021-06-25;AT-4;2;14782
2021-06-25;AT-4;3;5
2021-06-25;AT-4;4;0
2021-06-25;AT-5;1;1228
2021-06-25;AT-5;2;4715
2021-06-25;AT-5;3;1
2021-06-25;AT-5;4;0
2021-06-25;AT-6;1;5421
2021-06-25;AT-6;2;10260
2021-06-25;AT-6;3;4
2021-06-25;AT-6;4;1
2021-06-25;AT-7;1;5373
2021-06-25;AT-7;2;11088
2021-06-25;AT-7;3;3
2021-06-25;AT-7;4;0
2021-06-25;AT-8;1;4159
2021-06-25;AT-8;2;3669
2021-06-25;AT-8;3;2
2021-06-25;AT-8;4;0
2021-06-25;AT-9;1;9760
2021-06-25;AT-9;2;13062
2021-06-25;AT-9;3;9
2021-06-25;AT-9;4;1
2021-06-26;AT-1;1;2414
2021-06-26;AT-1;2;2422
2021-06-26;AT-1;3;1
2021-06-26;AT-1;4;0
2021-06-26;AT-2;1;2379
2021-06-26;AT-2;2;3937
2021-06-26;AT-2;3;1
2021-06-26;AT-2;4;0
2021-06-26;AT-3;1;5285
2021-06-26;AT-3;2;12786
2021-06-26;AT-3;3;4
2021-06-26;AT-3;4;0
2021-06-26;AT-4;1;847
2021-06-26;AT-4;2;3090
2021-06-26;AT-4;3;2
2021-06-26;AT-4;4;0
2021-06-26;AT-5;1;371
2021-06-26;AT-5;2;1259
2021-06-26;AT-5;3;2
2021-06-26;AT-5;4;0
2021-06-26;AT-6;1;965
2021-06-26;AT-6;2;5087
2021-06-26;AT-6;3;0
2021-06-26;AT-6;4;0
2021-06-26;AT-7;1;6190
2021-06-26;AT-7;2;2945
2021-06-26;AT-7;3;1
2021-06-26;AT-7;4;0
2021-06-26;AT-8;1;166
2021-06-26;AT-8;2;8934
2021-06-26;AT-8;3;2
2021-06-26;AT-8;4;0
2021-06-26;AT-9;1;7807
2021-06-26;AT-9;2;10105
2021-06-26;AT-9;3;5
2021-06-26;AT-9;4;0
2021-06-27;AT-1;1;270
2021-06-27;AT-1;2;2638
2021-06-27;AT-1;3;0
2021-06-27;AT-1;4;0
2021-06-27;AT-2;1;2157
2021-06-27;AT-2;2;3672
2021-06-27;AT-2;3;0
2021-06-27;AT-2;4;0
2021-06-27;AT-3;1;8654
2021-06-27;AT-3;2;3053
2021-06-27;AT-3;3;6
2021-06-27;AT-3;4;0
2021-06-27;AT-4;1;57
2021-06-27;AT-4;2;98
2021-06-27;AT-4;3;0
2021-06-27;AT-4;4;0
2021-06-27;AT-5;1;30
2021-06-27;AT-5;2;40
2021-06-27;AT-5;3;0
2021-06-27;AT-5;4;0
2021-06-27;AT-6;1;294
2021-06-27;AT-6;2;237
2021-06-27;AT-6;3;1
2021-06-27;AT-6;4;0
2021-06-27;AT-7;1;93
2021-06-27;AT-7;2;524
2021-06-27;AT-7;3;0
2021-06-27;AT-7;4;0
2021-06-27;AT-8;1;4191
2021-06-27;AT-8;2;1081
2021-06-27;AT-8;3;1
2021-06-27;AT-8;4;0
2021-06-27;AT-9;1;5968
2021-06-27;AT-9;2;8038
2021-06-27;AT-9;3;4
2021-06-27;AT-9;4;1
2021-06-28;AT-1;1;507
2021-06-28;AT-1;2;985
2021-06-28;AT-1;3;3
2021-06-28;AT-1;4;0
2021-06-28;AT-2;1;417
2021-06-28;AT-2;2;916
2021-06-28;AT-2;3;1
2021-06-28;AT-2;4;0
2021-06-28;AT-3;1;625
2021-06-28;AT-3;2;9432
2021-06-28;AT-3;3;5
2021-06-28;AT-3;4;0
2021-06-28;AT-4;1;689
2021-06-28;AT-4;2;3379
2021-06-28;AT-4;3;2
2021-06-28;AT-4;4;0
2021-06-28;AT-5;1;730
2021-06-28;AT-5;2;2283
2021-06-28;AT-5;3;0
2021-06-28;AT-5;4;0
2021-06-28;AT-6;1;507
2021-06-28;AT-6;2;7137
2021-06-28;AT-6;3;2
2021-06-28;AT-6;4;0
2021-06-28;AT-7;1;1203
2021-06-28;AT-7;2;3587
2021-06-28;AT-7;3;5
2021-06-28;AT-7;4;0
2021-06-28;AT-8;1;39
2021-06-28;AT-8;2;414
2021-06-28;AT-8;3;0
2021-06-28;AT-8;4;0
2021-06-28;AT-9;1;11413
2021-06-28;AT-9;2;7109
2021-06-28;AT-9;3;6
2021-06-28;AT-9;4;0
2021-06-29;AT-1;1;1139
2021-06-29;AT-1;2;3367
2021-06-29;AT-1;3;2
2021-06-29;AT-1;4;0
2021-06-29;AT-2;1;654
2021-06-29;AT-2;2;1447
2021-06-29;AT-2;3;0
2021-06-29;AT-2;4;0
2021-06-29;AT-3;1;6549
2021-06-29;AT-3;2;14222
2021-06-29;AT-3;3;13
2021-06-29;AT-3;4;0
2021-06-29;AT-4;1;3545
2021-06-29;AT-4;2;13553
2021-06-29;AT-4;3;9
2021-06-29;AT-4;4;0
2021-06-29;AT-5;1;1367
2021-06-29;AT-5;2;5097
2021-06-29;AT-5;3;1
2021-06-29;AT-5;4;0
2021-06-29;AT-6;1;4707
2021-06-29;AT-6;2;8542
2021-06-29;AT-6;3;3
2021-06-29;AT-6;4;0
2021-06-29;AT-7;1;2040
2021-06-29;AT-7;2;3779
2021-06-29;AT-7;3;2
2021-06-29;AT-7;4;0
2021-06-29;AT-8;1;53
2021-06-29;AT-8;2;1941
2021-06-29;AT-8;3;0
2021-06-29;AT-8;4;0
2021-06-29;AT-9;1;11426
2021-06-29;AT-9;2;8794
2021-06-29;AT-9;3;11
2021-06-29;AT-9;4;0
2021-06-30;AT-1;1;2340
2021-06-30;AT-1;2;1724
2021-06-30;AT-1;3;3
2021-06-30;AT-1;4;0
2021-06-30;AT-2;1;677
2021-06-30;AT-2;2;2286
2021-06-30;AT-2;3;0
2021-06-30;AT-2;4;0
2021-06-30;AT-3;1;6314
2021-06-30;AT-3;2;16982
2021-06-30;AT-3;3;7
2021-06-30;AT-3;4;1
2021-06-30;AT-4;1;4207
2021-06-30;AT-4;2;15803
2021-06-30;AT-4;3;6
2021-06-30;AT-4;4;0
2021-06-30;AT-5;1;1223
2021-06-30;AT-5;2;6149
2021-06-30;AT-5;3;0
2021-06-30;AT-5;4;0
2021-06-30;AT-6;1;4445
2021-06-30;AT-6;2;22459
2021-06-30;AT-6;3;3
2021-06-30;AT-6;4;0
2021-06-30;AT-7;1;2564
2021-06-30;AT-7;2;5423
2021-06-30;AT-7;3;4
2021-06-30;AT-7;4;0
2021-06-30;AT-8;1;73
2021-06-30;AT-8;2;1200
2021-06-30;AT-8;3;0
2021-06-30;AT-8;4;0
2021-06-30;AT-9;1;11277
2021-06-30;AT-9;2;9183
2021-06-30;AT-9;3;6
2021-06-30;AT-9;4;0
2021-07-01;AT-1;1;2990
2021-07-01;AT-1;2;960
2021-07-01;AT-1;3;1
2021-07-01;AT-1;4;0
2021-07-01;AT-2;1;839
2021-07-01;AT-2;2;4970
2021-07-01;AT-2;3;1
2021-07-01;AT-2;4;0
2021-07-01;AT-3;1;1568
2021-07-01;AT-3;2;21144
2021-07-01;AT-3;3;17
2021-07-01;AT-3;4;0
2021-07-01;AT-4;1;3641
2021-07-01;AT-4;2;15537
2021-07-01;AT-4;3;12
2021-07-01;AT-4;4;0
2021-07-01;AT-5;1;1725
2021-07-01;AT-5;2;5409
2021-07-01;AT-5;3;0
2021-07-01;AT-5;4;0
2021-07-01;AT-6;1;6918
2021-07-01;AT-6;2;19480
2021-07-01;AT-6;3;8
2021-07-01;AT-6;4;0
2021-07-01;AT-7;1;927
2021-07-01;AT-7;2;5879
2021-07-01;AT-7;3;4
2021-07-01;AT-7;4;0
2021-07-01;AT-8;1;1365
2021-07-01;AT-8;2;3515
2021-07-01;AT-8;3;0
2021-07-01;AT-8;4;0
2021-07-01;AT-9;1;10975
2021-07-01;AT-9;2;9547
2021-07-01;AT-9;3;10
2021-07-01;AT-9;4;1
2021-07-02;AT-1;1;1364
2021-07-02;AT-1;2;3688
2021-07-02;AT-1;3;1
2021-07-02;AT-1;4;0
2021-07-02;AT-2;1;829
2021-07-02;AT-2;2;5650
2021-07-02;AT-2;3;2
2021-07-02;AT-2;4;0
2021-07-02;AT-3;1;2568
2021-07-02;AT-3;2;19730
2021-07-02;AT-3;3;16
2021-07-02;AT-3;4;1
2021-07-02;AT-4;1;3420
2021-07-02;AT-4;2;10684
2021-07-02;AT-4;3;7
2021-07-02;AT-4;4;0
2021-07-02;AT-5;1;1157
2021-07-02;AT-5;2;4973
2021-07-02;AT-5;3;0
2021-07-02;AT-5;4;0
2021-07-02;AT-6;1;5856
2021-07-02;AT-6;2;15986
2021-07-02;AT-6;3;11
2021-07-02;AT-6;4;0
2021-07-02;AT-7;1;1297
2021-07-02;AT-7;2;6414
2021-07-02;AT-7;3;8
2021-07-02;AT-7;4;0
2021-07-02;AT-8;1;731
2021-07-02;AT-8;2;7582
2021-07-02;AT-8;3;0
2021-07-02;AT-8;4;0
2021-07-02;AT-9;1;10679
2021-07-02;AT-9;2;11186
2021-07-02;AT-9;3;11
2021-07-02;AT-9;4;1
2021-07-03;AT-1;1;939
2021-07-03;AT-1;2;3049
2021-07-03;AT-1;3;0
2021-07-03;AT-1;4;0
2021-07-03;AT-2;1;1802
2021-07-03;AT-2;2;3433
2021-07-03;AT-2;3;0
2021-07-03;AT-2;4;0
2021-07-03;AT-3;1;4513
2021-07-03;AT-3;2;14313
2021-07-03;AT-3;3;7
2021-07-03;AT-3;4;0
2021-07-03;AT-4;1;2428
2021-07-03;AT-4;2;4541
2021-07-03;AT-4;3;3
2021-07-03;AT-4;4;0
2021-07-03;AT-5;1;1092
2021-07-03;AT-5;2;1056
2021-07-03;AT-5;3;0
2021-07-03;AT-5;4;0
2021-07-03;AT-6;1;1562
2021-07-03;AT-6;2;4538
2021-07-03;AT-6;3;2
2021-07-03;AT-6;4;0
2021-07-03;AT-7;1;940
2021-07-03;AT-7;2;1746
2021-07-03;AT-7;3;1
2021-07-03;AT-7;4;0
2021-07-03;AT-8;1;35
2021-07-03;AT-8;2;7573
2021-07-03;AT-8;3;2
2021-07-03;AT-8;4;1
2021-07-03;AT-9;1;8874
2021-07-03;AT-9;2;8237
2021-07-03;AT-9;3;7
2021-07-03;AT-9;4;0
2021-07-04;AT-1;1;118
2021-07-04;AT-1;2;2042
2021-07-04;AT-1;3;1
2021-07-04;AT-1;4;0
2021-07-04;AT-2;1;1820
2021-07-04;AT-2;2;2126
2021-07-04;AT-2;3;4
2021-07-04;AT-2;4;0
2021-07-04;AT-3;1;3919
2021-07-04;AT-3;2;8621
2021-07-04;AT-3;3;4
2021-07-04;AT-3;4;0
2021-07-04;AT-4;1;89
2021-07-04;AT-4;2;66
2021-07-04;AT-4;3;0
2021-07-04;AT-4;4;0
2021-07-04;AT-5;1;86
2021-07-04;AT-5;2;31
2021-07-04;AT-5;3;0
2021-07-04;AT-5;4;0
2021-07-04;AT-6;1;266
2021-07-04;AT-6;2;1155
2021-07-04;AT-6;3;0
2021-07-04;AT-6;4;0
2021-07-04;AT-7;1;10510
2021-07-04;AT-7;2;704
2021-07-04;AT-7;3;2
2021-07-04;AT-7;4;0
2021-07-04;AT-8;1;8252
2021-07-04;AT-8;2;1898
2021-07-04;AT-8;3;0
2021-07-04;AT-8;4;0
2021-07-04;AT-9;1;8234
2021-07-04;AT-9;2;3740
2021-07-04;AT-9;3;3
2021-07-04;AT-9;4;0
2021-07-05;AT-1;1;569
2021-07-05;AT-1;2;681
2021-07-05;AT-1;3;2
2021-07-05;AT-1;4;0
2021-07-05;AT-2;1;383
2021-07-05;AT-2;2;1080
2021-07-05;AT-2;3;3
2021-07-05;AT-2;4;0
2021-07-05;AT-3;1;639
2021-07-05;AT-3;2;7029
2021-07-05;AT-3;3;15
2021-07-05;AT-3;4;1
2021-07-05;AT-4;1;2383
2021-07-05;AT-4;2;1845
2021-07-05;AT-4;3;1
2021-07-05;AT-4;4;0
2021-07-05;AT-5;1;513
2021-07-05;AT-5;2;2598
2021-07-05;AT-5;3;1
2021-07-05;AT-5;4;0
2021-07-05;AT-6;1;4912
2021-07-05;AT-6;2;4696
2021-07-05;AT-6;3;2
2021-07-05;AT-6;4;0
2021-07-05;AT-7;1;369
2021-07-05;AT-7;2;958
2021-07-05;AT-7;3;0
2021-07-05;AT-7;4;0
2021-07-05;AT-8;1;48
2021-07-05;AT-8;2;490
2021-07-05;AT-8;3;0
2021-07-05;AT-8;4;0
2021-07-05;AT-9;1;8742
2021-07-05;AT-9;2;8363
2021-07-05;AT-9;3;28
2021-07-05;AT-9;4;1
2021-07-06;AT-1;1;1080
2021-07-06;AT-1;2;1940
2021-07-06;AT-1;3;2
2021-07-06;AT-1;4;0
2021-07-06;AT-2;1;633
2021-07-06;AT-2;2;1607
2021-07-06;AT-2;3;3
2021-07-06;AT-2;4;0
2021-07-06;AT-3;1;1674
2021-07-06;AT-3;2;18949
2021-07-06;AT-3;3;7
2021-07-06;AT-3;4;0
2021-07-06;AT-4;1;9441
2021-07-06;AT-4;2;3213
2021-07-06;AT-4;3;7
2021-07-06;AT-4;4;0
2021-07-06;AT-5;1;817
2021-07-06;AT-5;2;6313
2021-07-06;AT-5;3;0
2021-07-06;AT-5;4;0
2021-07-06;AT-6;1;5769
2021-07-06;AT-6;2;6885
2021-07-06;AT-6;3;5
2021-07-06;AT-6;4;0
2021-07-06;AT-7;1;591
2021-07-06;AT-7;2;4771
2021-07-06;AT-7;3;5
2021-07-06;AT-7;4;0
2021-07-06;AT-8;1;56
2021-07-06;AT-8;2;33
2021-07-06;AT-8;3;0
2021-07-06;AT-8;4;0
2021-07-06;AT-9;1;8203
2021-07-06;AT-9;2;10117
2021-07-06;AT-9;3;16
2021-07-06;AT-9;4;0
2021-07-07;AT-1;1;658
2021-07-07;AT-1;2;2324
2021-07-07;AT-1;3;2
2021-07-07;AT-1;4;0
2021-07-07;AT-2;1;642
2021-07-07;AT-2;2;2474
2021-07-07;AT-2;3;3
2021-07-07;AT-2;4;0
2021-07-07;AT-3;1;1482
2021-07-07;AT-3;2;20889
2021-07-07;AT-3;3;20
2021-07-07;AT-3;4;0
2021-07-07;AT-4;1;8836
2021-07-07;AT-4;2;8166
2021-07-07;AT-4;3;7
2021-07-07;AT-4;4;0
2021-07-07;AT-5;1;1198
2021-07-07;AT-5;2;6444
2021-07-07;AT-5;3;2
2021-07-07;AT-5;4;0
2021-07-07;AT-6;1;6574
2021-07-07;AT-6;2;10760
2021-07-07;AT-6;3;12
2021-07-07;AT-6;4;1
2021-07-07;AT-7;1;630
2021-07-07;AT-7;2;4414
2021-07-07;AT-7;3;2
2021-07-07;AT-7;4;0
2021-07-07;AT-8;1;41
2021-07-07;AT-8;2;60
2021-07-07;AT-8;3;0
2021-07-07;AT-8;4;0
2021-07-07;AT-9;1;5459
2021-07-07;AT-9;2;13218
2021-07-07;AT-9;3;7
2021-07-07;AT-9;4;1
2021-07-08;AT-1;1;155
2021-07-08;AT-1;2;1237
2021-07-08;AT-1;3;9
2021-07-08;AT-1;4;0
2021-07-08;AT-2;1;698
2021-07-08;AT-2;2;4985
2021-07-08;AT-2;3;3
